n,||u||_2,||u||_inf,E(u),||p||_2,||p||_inf,E(p),||T||_2,||T||_inf,E(T),||S||_2,||S||_inf,E(S)
45,0.12928074245977686,1.0,17.610187402780372,0.012340855933599822,0.3295879152737941,0.05918025597118989,0.0,0.0,0.0,0.0,0.0,0.0
46,0.1298410911065216,1.0,17.609544963416127,0.012441966582766292,0.32987729455409076,0.059285289134757134,0.0,0.0,0.0,0.0,0.0,0.0
47,0.1304119383339205,1.0,17.612523765323992,0.012550810501920619,0.3302696246180625,0.05942165910549346,0.0,0.0,0.0,0.0,0.0,0.0
48,0.1309878702590802,1.0,17.619694408810183,0.01266493552564063,0.3307654710217664,0.059599715279966194,0.0,0.0,0.0,0.0,0.0,0.0
49,0.1315609833569804,1.0,17.630205224496553,0.01278065393034624,0.33134866230396076,0.059818457741064084,0.0,0.0,0.0,0.0,0.0,0.0
50,0.13212413154682495,1.0,17.64162200202089,0.012894730473025185,0.33198378047448823,0.06006641610971479,0.0,0.0,0.0,0.0,0.0,0.0
51,0.13267544505511691,1.0,17.651271797655546,0.01300624423541114,0.33262054931793983,0.06031559576632815,0.0,0.0,0.0,0.0,0.0,0.0
52,0.13321949963465818,1.0,17.657832484141807,0.013117531987094297,0.3332061555076522,0.06052698314745089,0.0,0.0,0.0,0.0,0.0,0.0
53,0.13376339857890127,1.0,17.662015023220015,0.013231742888110801,0.33370447685011173,0.060677855051133885,0.0,0.0,0.0,0.0,0.0,0.0
54,0.1343112531453442,1.0,17.665658915365665,0.013349589310481427,0.3341069066410944,0.06077468972366774,0.0,0.0,0.0,0.0,0.0,0.0
55,0.13486155068854455,1.0,17.670161404769956,0.01346892573420868,0.3344268674588226,0.06083791070059309,0.0,0.0,0.0,0.0,0.0,0.0
56,0.13540857006654194,1.0,17.67585945188009,0.013586669870613381,0.33468847185083705,0.06088439177112481,0.0,0.0,0.0,0.0,0.0,0.0
57,0.1359456737618275,1.0,17.68240740735263,0.013700545702987663,0.33491960174522595,0.06092634807464241,0.0,0.0,0.0,0.0,0.0,0.0
58,0.1364680580264916,1.0,17.689217160226207,0.013809635055647099,0.3351483540240953,0.06097553809787898,0.0,0.0,0.0,0.0,0.0,0.0
59,0.1369742414844441,1.0,17.695661276206796,0.013914285903521175,0.33539909567853526,0.061040806584662974,0.0,0.0,0.0,0.0,0.0,0.0
60,0.13746654706147554,1.0,17.701317559333237,0.014015940566518803,0.33568885086666744,0.06112222768468209,0.0,0.0,0.0,0.0,0.0,0.0
61,0.13795051319907856,1.0,17.70637151215604,0.014116732118696474,0.33602708488492883,0.06121024667599913,0.0,0.0,0.0,0.0,0.0,0.0
62,0.1384329135677451,1.0,17.711838359775896,0.014218625290580574,0.33641866378576485,0.061291851323263334,0.0,0.0,0.0,0.0,0.0,0.0
63,0.13891887171229844,1.0,17.719166308699315,0.014322520532223122,0.33686553761844523,0.06135821628392465,0.0,0.0,0.0,0.0,0.0,0.0
64,0.13940969224519642,1.0,17.729369580561148,0.014428007992296184,0.3373642276572392,0.061407103395484844,0.0,0.0,0.0,0.0,0.0,0.0
65,0.13990289340302614,1.0,17.742459255588905,0.014533940304587467,0.3379018759973972,0.06143887848942758,0.0,0.0,0.0,0.0,0.0,0.0
66,0.1403942658903892,1.0,17.757639023771663,0.014639277751135264,0.3384558087604834,0.06145147789931295,0.0,0.0,0.0,0.0,0.0,0.0
67,0.14088031041010993,1.0,17.77392975906251,0.01474352703880678,0.3389978228157711,0.06143925376209697,0.0,0.0,0.0,0.0,0.0,0.0
68,0.14135953665603918,1.0,17.79066975517245,0.014846604163859984,0.33950008136368304,0.06139495487035297,0.0,0.0,0.0,0.0,0.0,0.0
69,0.14183228063916573,1.0,17.807663214755205,0.014948425638316455,0.3399391504747457,0.06131176520460246,0.0,0.0,0.0,0.0,0.0,0.0
70,0.1422996604786674,1.0,17.825031174932136,0.01504857285366238,0.34029706866064396,0.06118451312487567,0.0,0.0,0.0,0.0,0.0,0.0
71,0.1427625387970513,1.0,17.842936845808996,0.01514621560903301,0.3405602901338111,0.061010414469362236,0.0,0.0,0.0,0.0,0.0,0.0
72,0.1432210454331146,1.0,17.86136874985125,0.015240332149414275,0.34071786342345217,0.0607887660000567,0.0,0.0,0.0,0.0,0.0,0.0
73,0.14367471819529465,1.0,17.880073035290195,0.015330070999649087,0.34076003768215407,0.060519623053254465,0.0,0.0,0.0,0.0,0.0,0.0
74,0.14412298774287843,1.0,17.898610640581612,0.015414977082004707,0.3406780381658088,0.0602032577713526,0.0,0.0,0.0,0.0,0.0,0.0
75,0.14456566604195628,1.0,17.916481605546853,0.01549496755580395,0.34046484012661254,0.05984097415039887,0.0,0.0,0.0,0.0,0.0,0.0
76,0.14500319906554757,1.0,17.933256379150674,0.015570203445666625,0.34011607197589905,0.05943547505232322,0.0,0.0,0.0,0.0,0.0,0.0
77,0.1454366116671675,1.0,17.948644173148928,0.015641000818987227,0.3396305240387295,0.05899017271476104,0.0,0.0,0.0,0.0,0.0,0.0
78,0.14586723215458092,1.0,17.962469010538282,0.015707797538962707,0.3390103516230704,0.05850895861726614,0.0,0.0,0.0,0.0,0.0,0.0
79,0.14629637309408244,1.0,17.974592964220022,0.01577115018352132,0.33826127031536585,0.057997202272088114,0.0,0.0,0.0,0.0,0.0,0.0
80,0.14672512853205466,1.0,17.984859523545328,0.015831706783520024,0.337393120706063,0.05746324127344356,0.0,0.0,0.0,0.0,0.0,0.0
81,0.14715433999916885,1.0,17.993102976083485,0.015890141292579343,0.3364208734589753,0.05691907754961914,0.0,0.0,0.0,0.0,0.0,0.0
82,0.14758466780339863,1.0,17.999201278577505,0.015947119801475455,0.33536557801291916,0.05637941464404485,0.0,0.0,0.0,0.0,0.0,0.0
83,0.14801667645397887,1.0,18.003115023634017,0.016003295769006852,0.33425475395433696,0.0558599086502928,0.0,0.0,0.0,0.0,0.0,0.0
84,0.14845090216137158,1.0,18.004896287673933,0.016059247248057507,0.33312202662636153,0.055376291203962244,0.0,0.0,0.0,0.0,0.0,0.0
85,0.1488879178353506,1.0,18.004694623138086,0.016115387493897116,0.3320057807028743,0.054944073194833964,0.0,0.0,0.0,0.0,0.0,0.0
86,0.1493283897300188,1.0,18.002769303274587,0.01617195600335068,0.3309467491330283,0.05457750902116053,0.0,0.0,0.0,0.0,0.0,0.0
87,0.14977309086742188,1.0,17.99948671410887,0.016229075270689154,0.32998497575681546,0.05428832302738791,0.0,0.0,0.0,0.0,0.0,0.0
88,0.15022286222025197,1.0,17.995290411471203,0.01628679958278964,0.32915676384400516,0.0540853721642653,0.0,0.0,0.0,0.0,0.0,0.0
89,0.15067854626943308,1.0,17.990657418869343,0.016345158412569744,0.32849198867012197,0.05397478124177915,0.0,0.0,0.0,0.0,0.0,0.0
90,0.1511409006940415,1.0,17.986060115161706,0.016404219695074447,0.32801201413185377,0.05395959419684055,0.0,0.0,0.0,0.0,0.0,0.0
91,0.1516104763051584,1.0,17.98193413125787,0.01646413382141239,0.32772845512008086,0.05403919429757506,0.0,0.0,0.0,0.0,0.0,0.0
92,0.15208747169611206,1.0,17.978640645504317,0.016525080172147228,0.3276429868982059,0.05420927288192366,0.0,0.0,0.0,0.0,0.0,0.0
93,0.15257161972069785,1.0,17.976425529775096,0.016587108600219932,0.3277482076190337,0.05446247606617302,0.0,0.0,0.0,0.0,0.0,0.0
94,0.15306214814506905,1.0,17.975392706129696,0.016649996641992328,0.32802924391274146,0.05478929142633049,0.0,0.0,0.0,0.0,0.0,0.0
95,0.15355780220209173,1.0,17.975500444066736,0.01671325237610728,0.3284656657044157,0.055178849062798935,0.0,0.0,0.0,0.0,0.0,0.0
96,0.15405689255705315,1.0,17.976572136372035,0.01677624350614017,0.32903349354486383,0.0556196536947442,0.0,0.0,0.0,0.0,0.0,0.0
97,0.15455736103178982,1.0,17.978311820433042,0.016838319422509587,0.3297072936415289,0.05610030941385477,0.0,0.0,0.0,0.0,0.0,0.0
98,0.15505688902257972,1.0,17.980326606489843,0.016898843789452025,0.33046227000260386,0.056610119621646915,0.0,0.0,0.0,0.0,0.0,0.0
99,0.1555530645466813,1.0,17.982164548845013,0.016957170146674767,0.33127605891843953,0.05713940470639592,0.0,0.0,0.0,0.0,0.0,0.0
100,0.156043584821649,1.0,17.98336984911542,0.017012636189616393,0.3321299044743242,0.057679545925654135,0.0,0.0,0.0,0.0,0.0,0.0
101,0.1565264445648081,1.0,17.983545228366445,0.017064615823722085,0.33300907708218275,0.058222901115384015,0.0,0.0,0.0,0.0,0.0,0.0
102,0.15700006810480557,1.0,17.982404774677363,0.01711261491381161,0.333902633162377,0.05876269924216532,0.0,0.0,0.0,0.0,0.0,0.0
103,0.15746337315285705,1.0,17.97980381268941,0.01715636816662734,0.33480276468344544,0.05929291388957514,0.0,0.0,0.0,0.0,0.0,0.0
104,0.15791577955058572,1.0,17.975741411382575,0.0171958990617295,0.3357040002631277,0.05980809320549009,0.0,0.0,0.0,0.0,0.0,0.0
105,0.15835718285428324,1.0,17.970339600986964,0.017231532352452367,0.33660242396805395,0.06030317627368125,0.0,0.0,0.0,0.0,0.0,0.0
106,0.15878790363095988,1.0,17.963808013799536,0.017263874099621004,0.337494968661004,0.06077335278689881,0.0,0.0,0.0,0.0,0.0,0.0
107,0.1592086113371029,1.0,17.956403789279168,0.017293774569742317,0.33837880690118,0.06121399949410132,0.0,0.0,0.0,0.0,0.0,0.0
108,0.15962021659115352,1.0,17.94839485898366,0.01732227187042027,0.33925089632911787,0.06162070466080209,0.0,0.0,0.0,0.0,0.0,0.0
109,0.16002373029078826,1.0,17.940030511570118,0.017350508135375333,0.34010774884721784,0.0619893889770507,0.0,0.0,0.0,0.0,0.0,0.0
110,0.16042010109969537,1.0,17.931518749601945,0.01737962730317511,0.34094543023652857,0.062316515084756774,0.0,0.0,0.0,0.0,0.0,0.0
111,0.16081006180456411,1.0,17.92300953062547,0.017410684389490397,0.3417597073398069,0.06259933577972826,0.0,0.0,0.0,0.0,0.0,0.0
112,0.1611940317742433,1.0,17.914587794025106,0.01744459627582004,0.3425462314098936,0.06283609836271829,0.0,0.0,0.0,0.0,0.0,0.0
113,0.1615721205903005,1.0,17.90628489917028,0.017482141598870495,0.34330070517130234,0.06302614187529669,0.0,0.0,0.0,0.0,0.0,0.0
114,0.16194424466485943,1.0,17.898113888244588,0.017523991389724564,0.344019066028844,0.06316989358889835,0.0,0.0,0.0,0.0,0.0,0.0
115,0.1623103165780729,1.0,17.890121896002537,0.0175707421634703,0.34469774513241247,0.06326883273169974,0.0,0.0,0.0,0.0,0.0,0.0
116,0.1626704301079165,1.0,17.882441120208508,0.017622932536693107,0.3453340107233726,0.06332548059711199,0.0,0.0,0.0,0.0,0.0,0.0
117,0.16302496807989278,1.0,17.875318107978124,0.01768104043224441,0.3459263302847431,0.06334340365931106,0.0,0.0,0.0,0.0,0.0,0.0
118,0.16337459864357975,1.0,17.869110566567123,0.0177454660124232,0.3464746562660911,0.0633271544344953,0.0,0.0,0.0,0.0,0.0,0.0
119,0.16372017009183612,1.0,17.864253766316683,0.01781650346248941,0.34698056465335403,0.06328208423206053,0.0,0.0,0.0,0.0,0.0,0.0
120,0.1640625430255051,1.0,17.861207005152608,0.017894302724359913,0.34744721125998557,0.0632140259467123,0.0,0.0,0.0,0.0,0.0,0.0
121,0.16440240936796735,1.0,17.86039279268117,0.017978828666444315,0.3478790829325781,0.06312889687313449,0.0,0.0,0.0,0.0,0.0,0.0
122,0.1647401481837364,1.0,17.862140970968202,0.018069834821050346,0.34828152792031575,0.06303227616388456,0.0,0.0,0.0,0.0,0.0,0.0
123,0.16507576094681922,1.0,17.866649790842605,0.01816686819583053,0.34866009348994176,0.0629289945238447,0.0,0.0,0.0,0.0,0.0,0.0
124,0.16540890899477553,1.0,17.873974203598664,0.018269305905568866,0.3490197786941032,0.06282276902577795,0.0,0.0,0.0,0.0,0.0,0.0
125,0.16573904240143034,1.0,17.884044912386837,0.018376405696694714,0.34936436387357983,0.06271592349909004,0.0,0.0,0.0,0.0,0.0,0.0
126,0.16606557448036138,1.0,17.896710654861273,0.01848734779443988,0.3496959474588528,0.06260923909806808,0.0,0.0,0.0,0.0,0.0,0.0
127,0.16638803927186682,1.0,17.911786750973818,0.018601257226255642,0.3500147232702143,0.06250197211781702,0.0,0.0,0.0,0.0,0.0,0.0
128,0.16670618188221326,1.0,17.929091923978795,0.018717210790026098,0.35031894530455493,0.062392046033166615,0.0,0.0,0.0,0.0,0.0,0.0
129,0.16701996587458462,1.0,17.948463545993846,0.018834239754368435,0.3506050030233819,0.06227636798862991,0.0,0.0,0.0,0.0,0.0,0.0
130,0.16732951737821722,1.0,17.96975249559629,0.018951338374670113,0.3508675522574673,0.06215117264328516,0.0,0.0,0.0,0.0,0.0,0.0
131,0.1676350439389353,1.0,17.9928058758411,0.0190674848026021,0.351099671747442,0.062012306216568114,0.0,0.0,0.0,0.0,0.0,0.0
132,0.16793676304723537,1.0,18.0174469688162,0.019181677019620487,0.35129302630209763,0.0618554229248778,0.0,0.0,0.0,0.0,0.0,0.0
133,0.16823485955050232,1.0,18.04345920228561,0.019292980879385115,0.351438029365109,0.06167612020120187,0.0,0.0,0.0,0.0,0.0,0.0
134,0.1685294749771167,1.0,18.07057746710021,0.0194005812193112,0.3515240228240915,0.061470054907352245,0.0,0.0,0.0,0.0,0.0,0.0
135,0.16882072200511433,1.0,18.098487470218263,0.01950382443109345,0.35153951886731327,0.06123307135137522,0.0,0.0,0.0,0.0,0.0,0.0
136,0.16910871396191998,1.0,18.12683227107986,0.019602244083590892,0.35147255639324315,0.060961357550306294,0.0,0.0,0.0,0.0,0.0,0.0
137,0.16939359951675775,1.0,18.155224470883287,0.019695567570400443,0.35131120440682695,0.060651637363596425,0.0,0.0,0.0,0.0,0.0,0.0
138,0.16967559445487773,1.0,18.183262325594526,0.019783707065172025,0.3510442055334163,0.060301395734770745,0.0,0.0,0.0,0.0,0.0,0.0
139,0.1699550047595873,1.0,18.21054796488582,0.019866740325075863,0.35066171009936453,0.05990911807162706,0.0,0.0,0.0,0.0,0.0,0.0
140,0.17023223779863025,1.0,18.236705734201166,0.01994488664470369,0.3501560191290814,0.059474511772638204,0.0,0.0,0.0,0.0,0.0,0.0
141,0.17050780087805614,1.0,18.261398624031465,0.020018481926865738,0.3495222414037746,0.05899867696054091,0.0,0.0,0.0,0.0,0.0,0.0
142,0.1707822886357554,1.0,18.284341147609446,0.02008795529024247,0.3487587789054238,0.05848420053765674,0.0,0.0,0.0,0.0,0.0,0.0
143,0.17105636259242055,1.0,18.305307874634337,0.020153808040717272,0.34786758651798316,0.05793515617775016,0.0,0.0,0.0,0.0,0.0,0.0
144,0.17133072723134896,1.0,18.32413772046965,0.02021659448717923,0.34685419975050036,0.057357004615136355,0.0,0.0,0.0,0.0,0.0,0.0
145,0.17160610668610465,1.0,18.34073464999144,0.020276903650647417,0.3457275739864589,0.05675640534712449,0.0,0.0,0.0,0.0,0.0,0.0
146,0.1718832245051269,1.0,18.355065615834697,0.020335341357660294,0.3444998115239466,0.05614096672247161,0.0,0.0,0.0,0.0,0.0,0.0
147,0.17216278689382486,1.0,18.36715643222062,0.020392512617843896,0.34318585387943146,0.05551896888443154,0.0,0.0,0.0,0.0,0.0,0.0
148,0.17244546838442562,1.0,18.37708603164337,0.02044900418209589,0.3418031837121277,0.05489909046035404,0.0,0.0,0.0,0.0,0.0,0.0
149,0.1727318985657078,1.0,18.384979334578283,0.02050536735646625,0.3403715265124514,0.05429015715434714,0.0,0.0,0.0,0.0,0.0,0.0
150,0.1730226490907774,1.0,18.390998946696502,0.020562101832791085,0.33891249362053544,0.05370091437003377,0.0,0.0,0.0,0.0,0.0,0.0
151,0.17331822109722267,1.0,18.395336092819115,0.020619641909363367,0.33744909274553897,0.05313981490264032,0.0,0.0,0.0,0.0,0.0,0.0
152,0.17361903391438366,1.0,18.398201422313814,0.020678346451238363,0.33600506095203386,0.052614812003765984,0.0,0.0,0.0,0.0,0.0,0.0
153,0.17392541618535473,1.0,18.39981637373083,0.020738493529691426,0.33460403415136747,0.05213315622546263,0.0,0.0,0.0,0.0,0.0,0.0
154,0.17423760018336146,1.0,18.40040560314314,0.020800280437866314,0.33326862619853026,0.05170120465957111,0.0,0.0,0.0,0.0,0.0,0.0
155,0.17455571930893982,1.0,18.400190644821762,0.020863829666605993,0.3320195222696907,0.05132425679736312,0.0,0.0,0.0,0.0,0.0,0.0
156,0.17487980795213948,1.0,18.3993846311051,0.020929200886574604,0.33087468578865087,0.05100642980851895,0.0,0.0,0.0,0.0,0.0,0.0
157,0.17520980257688673,1.0,18.39818767901027,0.020996407865544593,0.32984874577502593,0.05075058010990002,0.0,0.0,0.0,0.0,0.0,0.0
158,0.1755455432153219,1.0,18.39678251859411,0.021065438194308714,0.3289525915612584,0.05055827202409724,0.0,0.0,0.0,0.0,0.0,0.0
159,0.1758867752991389,1.0,18.39533008826662,0.021136273333140537,0.3281931711830543,0.05042979040206768,0.0,0.0,0.0,0.0,0.0,0.0
160,0.1762331524395157,1.0,18.39396510498952,0.02120890662554604,0.3275734755282208,0.05036419217664865,0.0,0.0,0.0,0.0,0.0,0.0
161,0.17658424106572881,1.0,18.39279194125568,0.02128335700340764,0.327092689405323,0.0503593918107815,0.0,0.0,0.0,0.0,0.0,0.0
162,0.17693952771268115,1.0,18.391881373040537,0.021359676229132214,0.32674649398768796,0.05041227763478035,0.0,0.0,0.0,0.0,0.0,0.0
163,0.17729842938036044,1.0,18.391268790397007,0.021437948234084764,0.3265275044223234,0.05051885836551512,0.0,0.0,0.0,0.0,0.0,0.0
164,0.1776603069541364,1.0,18.390954287345668,0.021518280330616386,0.32642581957837286,0.05067443848924387,0.0,0.0,0.0,0.0,0.0,0.0
165,0.17802448126420423,1.0,18.390904785390674,0.02160078702097155,0.326429651363502,0.050873816639661125,0.0,0.0,0.0,0.0,0.0,0.0
166,0.17839025099728198,1.0,18.391058099944185,0.021685567497096603,0.32652599333078586,0.05111149515305054,0.0,0.0,0.0,0.0,0.0,0.0
167,0.17875691135950267,1.0,18.39132863851507,0.021772678302427167,0.3267012849564159,0.051381885268660624,0.0,0.0,0.0,0.0,0.0,0.0
168,0.17912377215301878,1.0,18.39161419478353,0.0218621034446962,0.32694202977289644,0.05167949299558184,0.0,0.0,0.0,0.0,0.0,0.0
169,0.17949017384657742,1.0,18.391803116698703,0.021953724988296314,0.32723533268747435,0.05199907521069833,0.0,0.0,0.0,0.0,0.0,0.0
170,0.17985550040075504,1.0,18.391781089233294,0.02204729701836156,0.32756933345643696,0.052335761823640706,0.0,0.0,0.0,0.0,0.0,0.0
171,0.18021918809544699,1.0,18.39143694190437,0.022142424901451553,0.32793352673599846,0.05268514466122442,0.0,0.0,0.0,0.0,0.0,0.0
172,0.18058073028786314,1.0,18.39066719408068,0.022238550811538707,0.32831897085604067,0.05304333513060824,0.0,0.0,0.0,0.0,0.0,0.0
173,0.1809396786739259,1.0,18.389379337365977,0.0223349461564311,0.3287183952319739,0.05340699161458741,0.0,0.0,0.0,0.0,0.0,0.0
174,0.18129564203902757,1.0,18.38749402270425,0.02243071160298162,0.32912622021060794,0.05377331679607776,0.0,0.0,0.0,0.0,0.0,0.0
175,0.18164828361089208,1.0,18.38494637619499,0.02252478529683625,0.3295385044767283,0.05414002685381218,0.0,0.0,0.0,0.0,0.0,0.0
176,0.18199731801762503,1.0,18.38168667310806,0.02261595944648231,0.32995283503295003,0.0545052982845288,0.0,0.0,0.0,0.0,0.0,0.0
177,0.18234250855711379,1.0,18.377680586830554,0.022702904895142068,0.3303681737882707,0.05486770146243179,0.0,0.0,0.0,0.0,0.0,0.0
178,0.18268366502800001,1.0,18.372909176418922,0.022784202553408933,0.33078467373872034,0.05522613058007611,0.0,0.0,0.0,0.0,0.0,0.0
179,0.18302064187246309,1.0,18.367368653741618,0.022858379132734374,0.33120347770869746,0.05557973704943838,0.0,0.0,0.0,0.0,0.0,0.0
180,0.18335333611087964,1.0,18.36106981193831,0.02292394253796986,0.33162651383470637,0.055927869417609376,0.0,0.0,0.0,0.0,0.0,0.0
181,0.18368168476353877,1.0,18.35403691088239,0.02297941095990412,0.3320563024424852,0.05627001926247219,0.0,0.0,0.0,0.0,0.0,0.0
182,0.18400566203740437,1.0,18.346305900162363,0.023023331244845062,0.3324957855453869,0.056605770616686715,0.0,0.0,0.0,0.0,0.0,0.0
183,0.18432527692318287,1.0,18.337922072182465,0.023054287048770754,0.3329481818412854,0.056934751070726784,0.0,0.0,0.0,0.0,0.0,0.0
184,0.18464057143838256,1.0,18.32893738427065,0.023070903019920933,0.3334168604597042,0.057256585892883516,0.0,0.0,0.0,0.0,0.0,0.0
185,0.18495161872422844,1.0,18.319407610071618,0.02307185353576183,0.3339052222892279,0.05757086031044802,0.0,0.0,0.0,0.0,0.0,0.0
