n,||u||_2,||u||_inf,E(u),||p||_2,||p||_inf,E(p),||T||_2,||T||_inf,E(T),||S||_2,||S||_inf,E(S)
170,0.25988122436320615,1.0,9.563411748777131,0.04931152091146741,0.8340474216266811,0.2112637218506766,0.0,0.0,0.0,0.0,0.0,0.0
171,0.25998111897283427,1.0,9.564004526246396,0.04934830465286482,0.8340722622159699,0.21128602776121055,0.0,0.0,0.0,0.0,0.0,0.0
172,0.26007893239310065,1.0,9.564587083372924,0.04938437190733454,0.8340965415281907,0.21130790765865645,0.0,0.0,0.0,0.0,0.0,0.0
173,0.26017470436954565,1.0,9.565159563302991,0.049419734504332645,0.834120272095262,0.21132936866611096,0.0,0.0,0.0,0.0,0.0,0.0
174,0.2602684762087558,1.0,9.565722915165658,0.04945450413349832,0.8341442030257197,0.21135075854290367,0.0,0.0,0.0,0.0,0.0,0.0
175,0.26036028670928235,1.0,9.566278338345628,0.049488498959326874,0.8341669975747847,0.2113715078577341,0.0,0.0,0.0,0.0,0.0,0.0
176,0.2604501742750913,1.0,9.566824389176483,0.04952182685126808,0.8341891867605151,0.21139179920688372,0.0,0.0,0.0,0.0,0.0,0.0
177,0.2605381759077086,1.0,9.567360611098369,0.049554496914628376,0.8342108169760302,0.2114116617432831,0.0,0.0,0.0,0.0,0.0,0.0
178,0.2606243278422728,1.0,9.567886932989845,0.04958651932401137,0.8342319241273143,0.21143111798923012,0.0,0.0,0.0,0.0,0.0,0.0
179,0.2607086657106674,1.0,9.568403446528038,0.04961790469956591,0.8342525333555352,0.2114501841430157,0.0,0.0,0.0,0.0,0.0,0.0
180,0.2607912245842094,1.0,9.568910312422846,0.04964866380279751,0.8342726633834099,0.21146887244397639,0.0,0.0,0.0,0.0,0.0,0.0
181,0.26087203898446926,1.0,9.569407717379622,0.049678807382577676,0.8342923294200832,0.21148719274189431,0.0,0.0,0.0,0.0,0.0,0.0
182,0.2609511428869234,1.0,9.569895853564175,0.04970834609513344,0.8343115446874476,0.21150515338322962,0.0,0.0,0.0,0.0,0.0,0.0
183,0.26102856972420635,1.0,9.57037490897132,0.04973729046360669,0.8343303211928244,0.21152276172887424,0.0,0.0,0.0,0.0,0.0,0.0
184,0.26110435239032764,1.0,9.570845063330026,0.04976565086027175,0.8343486701318958,0.21154002447867443,0.0,0.0,0.0,0.0,0.0,0.0
