n,||u||_2,||u||_inf,E(u),||p||_2,||p||_inf,E(p),||T||_2,||T||_inf,E(T),||S||_2,||S||_inf,E(S)
261,0.2554471912241628,1.0,12.193916264913613,0.04377632462889349,0.5979011358072059,0.11492848892913257,0.0,0.0,0.0,0.0,0.0,0.0
262,0.25553410469260285,1.0,12.194917689068227,0.04380979796381102,0.5979251764673977,0.11494754717386307,0.0,0.0,0.0,0.0,0.0,0.0
263,0.2556197431179221,1.0,12.195906190558595,0.043842801975979666,0.5979489002553434,0.11496639137975011,0.0,0.0,0.0,0.0,0.0,0.0
264,0.25570412402718895,1.0,12.196881823025121,0.04387534205927803,0.5979723118380759,0.11498502300455815,0.0,0.0,0.0,0.0,0.0,0.0
265,0.2557872647992161,1.0,12.197844643755468,0.043907423635079705,0.5979954158573045,0.11500344354155145,0.0,0.0,0.0,0.0,0.0,0.0
266,0.2558691826617349,1.0,12.19879471398575,0.04393905214831279,0.598018216914904,0.11502165451503946,0.0,0.0,0.0,0.0,0.0,0.0
267,0.25594989468863577,1.0,12.199732099142214,0.04397023306382686,0.5980407195611679,0.11503965747736844,0.0,0.0,0.0,0.0,0.0,0.0
268,0.2560294177972849,1.0,12.20065686903268,0.04400097186272851,0.5980629282857948,0.11505745400700583,0.0,0.0,0.0,0.0,0.0,0.0
269,0.256107768745939,1.0,12.201569097994993,0.04403127403890135,0.5980848475105569,0.11507504570732063,0.0,0.0,0.0,0.0,0.0,0.0
270,0.25618496413126723,1.0,12.202468865007173,0.04406114509561874,0.5981064815830657,0.11509243420569931,0.0,0.0,0.0,0.0,0.0,0.0
271,0.25626102038600235,1.0,12.20335625376244,0.04409059054202612,0.5981278347713205,0.11510962115268525,0.0,0.0,0.0,0.0,0.0,0.0
272,0.2563359537767277,1.0,12.204231352709934,0.04411961588962631,0.5981489112583408,0.11512660822092982,0.0,0.0,0.0,0.0,0.0,0.0
273,0.2564097804018181,1.0,12.205094255061766,0.044148226648682294,0.5981697151367125,0.11514339710383323,0.0,0.0,0.0,0.0,0.0,0.0
274,0.25648251618954215,1.0,12.205945058765757,0.044176428324379215,0.5981902504031492,0.11515998951382736,0.0,0.0,0.0,0.0,0.0,0.0
275,0.25655417689633364,1.0,12.206783866443638,0.04420422641282545,0.5982105209530197,0.11517638718032278,0.0,0.0,0.0,0.0,0.0,0.0
276,0.2566247781052418,1.0,12.207610785294618,0.044231626396948207,0.5982305305748261,0.11519259184740008,0.0,0.0,0.0,0.0,0.0,0.0
277,0.2566943352245612,1.0,12.208425926964845,0.044258633742192376,0.598250282945137,0.115208605271343,0.0,0.0,0.0,0.0,0.0,0.0
278,0.2567628634866439,1.0,12.209229407383994,0.04428525389200783,0.5982697816241451,0.11522442921811561,0.0,0.0,0.0,0.0,0.0,0.0
279,0.2568303779468965,1.0,12.210021346570986,0.044311492263570985,0.5982890300515605,0.11524006546091048,0.0,0.0,0.0,0.0,0.0,0.0
280,0.25689689348295935,1.0,12.210801868411398,0.04433735424306474,0.5983080315440924,0.11525551577783118,0.0,0.0,0.0,0.0,0.0,0.0
281,0.25696242479406395,1.0,12.211571100409712,0.044362845181426525,0.5983267892933453,0.11527078194980622,0.0,0.0,0.0,0.0,0.0,0.0
282,0.25702698640056926,1.0,12.212329173419809,0.044387970389911116,0.5983453063653045,0.11528586575875222,0.0,0.0,0.0,0.0,0.0,0.0
283,0.25709059264366874,1.0,12.213076221357603,0.04441273513596291,0.5983635857008102,0.11530076898603256,0.0,0.0,0.0,0.0,0.0,0.0
284,0.2571532576852644,1.0,12.213812380898828,0.04443714463932898,0.5983816301170335,0.11531549341117903,0.0,0.0,0.0,0.0,0.0,0.0
285,0.2572149955080066,1.0,12.214537791166238,0.04446120406829042,0.5983994423103483,0.11533004081088671,0.0,0.0,0.0,0.0,0.0,0.0
286,0.2572758199154869,1.0,12.21525259340873,0.04448491853640317,0.5984170248597434,0.11534441295823603,0.0,0.0,0.0,0.0,0.0,0.0
287,0.2573357445325898,1.0,12.215956930675816,0.044508293099374444,0.598434380231424,0.11535861162209404,0.0,0.0,0.0,0.0,0.0,0.0
288,0.2573947828059867,1.0,12.216650947489788,0.044531332752470856,0.598451510783823,0.11537263856668248,0.0,0.0,0.0,0.0,0.0,0.0
289,0.2574529480047767,1.0,12.217334789517913,0.044554042428117786,0.598468418773453,0.11538649555123669,0.0,0.0,0.0,0.0,0.0,0.0
290,0.2575102532212641,1.0,12.218008603247021,0.04457642699395714,0.5984851063610961,0.11540018432975599,0.0,0.0,0.0,0.0,0.0,0.0
291,0.2575667113718694,1.0,12.218672535661964,0.04459849125134556,0.5985015756182184,0.1154137066507866,0.0,0.0,0.0,0.0,0.0,0.0
292,0.25762233519816685,1.0,12.219326733930163,0.044620239933924014,0.5985178285341317,0.11542706425723837,0.0,0.0,0.0,0.0,0.0,0.0
293,0.25767713726804525,1.0,12.219971345093558,0.04464167770687026,0.5985338670227692,0.11544025888619838,0.0,0.0,0.0,0.0,0.0,0.0
294,0.2577311299769846,1.0,12.220606515770067,0.044662809166203576,0.5985496929300956,0.11545329226875124,0.0,0.0,0.0,0.0,0.0,0.0
295,0.25778432554944,1.0,12.221232391865875,0.04468363883841248,0.598565308041509,0.11546616612978158,0.0,0.0,0.0,0.0,0.0,0.0
296,0.2578367360403293,1.0,12.221849118300474,0.044704171180535573,0.5985807140890809,0.11547888218777894,0.0,0.0,0.0,0.0,0.0,0.0
297,0.25788837333661324,1.0,12.22245683874617,0.044724410580148775,0.5985959127593129,0.11549144215462293,0.0,0.0,0.0,0.0,0.0,0.0
298,0.2579392491589621,1.0,12.223055695383476,0.04474436135587262,0.598610905700421,0.11550384773536716,0.0,0.0,0.0,0.0,0.0,0.0
299,0.2579893750634963,1.0,12.223645828674046,0.04476402775795395,0.5986256945297461,0.11551610062800854,0.0,0.0,0.0,0.0,0.0,0.0
300,0.25803876244359764,1.0,12.224227377152676,0.044783413968825986,0.598640280841394,0.11552820252326221,0.0,0.0,0.0,0.0,0.0,0.0
301,0.2580874225317748,1.0,12.224800477239231,0.044802524104104645,0.5986546662131904,0.11554015510431703,0.0,0.0,0.0,0.0,0.0,0.0
302,0.25813536640157747,1.0,12.225365263071756,0.044821362213536685,0.5986688522137878,0.11555196004659232,0.0,0.0,0.0,0.0,0.0,0.0
303,0.258182604969551,1.0,12.22592186636108,0.04483993228201224,0.5986828404094829,0.11556361901748152,0.0,0.0,0.0,0.0,0.0,0.0
304,0.25822914899721494,1.0,12.226470416267626,0.04485823823072855,0.5986966323706499,0.11557513367608428,0.0,0.0,0.0,0.0,0.0,0.0
305,0.2582750090930663,1.0,12.22701103930006,0.044876283918384156,0.598710229677838,0.11558650567293241,0.0,0.0,0.0,0.0,0.0,0.0
306,0.2583201957145908,1.0,12.227543859235693,0.04489407314244173,0.5987236339273716,0.11559773664969102,0.0,0.0,0.0,0.0,0.0,0.0
307,0.25836471917027637,1.0,12.228068997062014,0.044911609640411944,0.5987368467365419,0.11560882823885846,0.0,0.0,0.0,0.0,0.0,0.0
308,0.2584085896216268,1.0,12.228586570938242,0.044928897091077696,0.5987498697483735,0.11561978206344733,0.0,0.0,0.0,0.0,0.0,0.0
309,0.2584518170851592,1.0,12.229096696176148,0.0449459391159335,0.598762704635532,0.11563059973665799,0.0,0.0,0.0,0.0,0.0,0.0
310,0.25849441143438606,1.0,12.229599485238479,0.04496273928041495,0.5987753531040255,0.11564128286155143,0.0,0.0,0.0,0.0,0.0,0.0
311,0.2585363824017778,1.0,12.230095047753903,0.04497930109521988,0.59878781689614,0.11565183303071433,0.0,0.0,0.0,0.0,0.0,0.0
