n,||u||_2,||u||_inf,E(u),||p||_2,||p||_inf,E(p),||T||_2,||T||_inf,E(T),||S||_2,||S||_inf,E(S)
86,0.008789494641446885,0.008672046152138964,0.0017003436224323721,1007.7792054613469,1158.202838891643,3723965.6523306402,1.0935628054362296,1.0,2.031513176305463,0.0,0.0,0.0
87,0.008840614966014475,0.008705050816961461,0.001719087648041097,1010.8034279291138,1160.7392209796146,3735501.9850191106,1.095210703907249,1.0,2.029806236232291,0.0,0.0,0.0
88,0.008892215256696687,0.008738539824873359,0.0017381585512102476,1013.7452496001935,1163.2060321513623,3746751.160269354,1.0968150585353968,1.0,2.028191757554982,0.0,0.0,0.0
89,0.008944290946476226,0.008772515224549615,0.0017575567896901958,1016.6068927588118,1165.60518309485,3757719.5025323783,1.0983769712589024,1.0,2.026664731751667,0.0,0.0,0.0
90,0.008996837669570427,0.008806978751999971,0.0017772829341682103,1019.3905217613005,1167.938532067531,3768413.2426349223,1.0998975188119413,1.0,2.0252204216287124,0.0,0.0,0.0
91,0.009049851264699647,0.008841931860468116,0.0017973376686201464,1022.0982443766218,1170.2078863331378,3778838.5164733864,1.101377753158556,1.0,2.023854346617734,0.0,0.0,0.0
92,0.009103327777183475,0.008877375747994102,0.0018177217904608875,1024.7321131114427,1172.4150035592463,3789001.3639064864,1.102818701925871,1.0,2.0225622688700313,0.0,0.0,0.0
93,0.009157263460009262,0.008913311382810684,0.0018384362105207596,1027.2941265184415,1174.5615931766483,3798907.727838088,1.1042213688364588,1.0,2.021340180105339,0.0,0.0,0.0
94,0.009211654774000419,0.008949739526734429,0.0018594819528714613,1029.7862304864198,1176.6493177017308,3808563.453479878,1.1055867341395744,1.0,2.0201842891736232,0.0,0.0,0.0
95,0.009266498387202761,0.008986660756704075,0.0018808601545240262,1032.210319511239,1178.6797940225613,3817974.2877845494,1.106915755041003,1.0,2.019091010291187,0.0,0.0,0.0
